system:index,Heat_Risk,LST,LandCover,Latitude,Longitude,NDBI,NDVI,Vegetation,count,grid_id,.geo
+102028+29091,-0.13503404265922936,27.87599398617157,40.0,26.133339088153225,91.65376096556683,-0.2760033738598437,0.49760504167148406,1.0,1,+102028+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.132889930321],[91.65421012343066,26.132889930321],[91.65421012343066,26.13378824560512],[91.65331180814654,26.13378824560512],[91.65331180814654,26.132889930321]]]}"
+102028+29092,-0.06455451988159118,29.014803196641335,40.0,26.1342374032544,91.65376096550668,-0.3183180383582124,0.5084690339274002,1.0,1,+102028+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13378824560512],[91.65421012343066,26.13378824560512],[91.65421012343066,26.13468656088924],[91.65331180814654,26.13468656088924],[91.65331180814654,26.13378824560512]]]}"
+102028+29093,-0.047488806218609965,29.808331906956095,40.0,26.135135718657484,91.65376096540093,-0.16159617329580322,0.5480839424297594,1.0,1,+102028+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13468656088924],[91.65421012343066,26.13468656088924],[91.65421012343066,26.13558487617336],[91.65331180814654,26.13558487617336],[91.65331180814654,26.13468656088924]]]}"
+102028+29094,-0.059485570378858196,29.742924733441445,40.0,26.136034034447057,91.65376096547546,-0.19469634868533578,0.5554087656246754,1.0,1,+102028+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13558487617336],[91.65421012343066,26.13558487617336],[91.65421012343066,26.13648319145748],[91.65331180814654,26.13648319145748],[91.65331180814654,26.13558487617336]]]}"
+102028+29095,-0.002260362075404577,29.726825060750024,40.0,26.136932348860892,91.65376096550501,-0.1191353000682067,0.4970335807004056,1.0,1,+102028+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13648319145748],[91.65421012343066,26.13648319145748],[91.65421012343066,26.137381506741598],[91.65331180814654,26.137381506741598],[91.65331180814654,26.13648319145748]]]}"
+102028+29096,-0.05291859219257742,29.67351437680964,40.0,26.13783066466918,91.65376096548898,-0.16767486140535068,0.5438839048218371,0.9983528765833953,1,+102028+29096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.137381506741598],[91.65421012343066,26.137381506741598],[91.65421012343066,26.13827982202572],[91.65331180814654,26.13827982202572],[91.65331180814654,26.137381506741598]]]}"
+102028+29097,-0.010975458650725824,28.80308960304395,50.0,26.138728979862098,91.65376096565322,-0.07230721512831748,0.4397675731538651,0.49841170241970284,1,+102028+29097,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.13827982202572],[91.65421012343066,26.13827982202572],[91.65421012343066,26.139178137309838],[91.65331180814654,26.139178137309838],[91.65331180814654,26.13827982202572]]]}"
+102028+29098,-0.06012543806462508,28.79614960889134,10.0,26.139627295136414,91.65376096577229,-0.12496326499512883,0.48842183869972006,0.7716773206792423,1,+102028+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.139178137309838],[91.65421012343066,26.139178137309838],[91.65421012343066,26.140076452593956],[91.65331180814654,26.140076452593956],[91.65331180814654,26.139178137309838]]]}"
+102028+29099,-0.3781312217753391,27.400682145012503,10.0,26.140525610074157,91.65376096539401,-0.30807882671890463,0.7067513749905182,1.0,1,+102028+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65331180814654,26.140076452593956],[91.65421012343066,26.140076452593956],[91.65421012343066,26.140974767878078],[91.65331180814654,26.140974767878078],[91.65331180814654,26.140076452593956]]]}"
+102029+29088,-0.05101091055326329,26.570509270771673,80.0,26.13064414196735,91.65465928151559,-0.3930122673954068,0.32033300132266823,0.6383387583826817,1,+102029+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13019498446864],[91.65510843871478,26.13019498446864],[91.65510843871478,26.131093299752763],[91.65421012343066,26.131093299752763],[91.65421012343066,26.13019498446864]]]}"
+102029+29089,0.02329539875967632,24.85328570403556,80.0,26.13154245767416,91.65465928149328,-0.5007531862260817,0.12336786581429207,0.15953566806541433,1,+102029+29089,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.131093299752763],[91.65510843871478,26.131093299752763],[91.65510843871478,26.13199161503688],[91.65421012343066,26.13199161503688],[91.65421012343066,26.131093299752763]]]}"
+102029+29090,-0.079193437046569,25.18852823984639,30.0,26.132440772547323,91.65465928142602,-0.49656845443053665,0.2498025970355967,0.8495235107259109,1,+102029+29090,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13199161503688],[91.65510843871478,26.13199161503688],[91.65510843871478,26.132889930321],[91.65421012343066,26.132889930321],[91.65421012343066,26.13199161503688]]]}"
+102029+29091,-0.0528043678340411,26.28180592504542,30.0,26.13333908817457,91.6546592813136,-0.4540109285356642,0.3015047910515708,0.767520294913526,1,+102029+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.132889930321],[91.65510843871478,26.132889930321],[91.65510843871478,26.13378824560512],[91.65421012343066,26.13378824560512],[91.65421012343066,26.132889930321]]]}"
+102029+29092,-0.049458523578473995,29.25565332745833,40.0,26.134237403239425,91.65465928138165,-0.1818816752636786,0.5105766183969259,1.0,1,+102029+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13378824560512],[91.65510843871478,26.13378824560512],[91.65510843871478,26.13468656088924],[91.65421012343066,26.13468656088924],[91.65421012343066,26.13378824560512]]]}"
+102029+29093,-0.06930294033366555,29.972552652845707,40.0,26.1351357187879,91.65465928163064,-0.14460501883198545,0.5816281298226442,1.0,1,+102029+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13468656088924],[91.65510843871478,26.13468656088924],[91.65510843871478,26.13558487617336],[91.65421012343066,26.13558487617336],[91.65421012343066,26.13468656088924]]]}"
+102029+29094,-0.14591522285287153,29.25564921358592,40.0,26.136034034176895,91.65465928138272,-0.2533521968660638,0.6070330238232946,1.0,1,+102029+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13558487617336],[91.65510843871478,26.13558487617336],[91.65510843871478,26.13648319145748],[91.65421012343066,26.13648319145748],[91.65421012343066,26.13558487617336]]]}"
+102029+29095,-0.05651914886212924,28.13959419948153,40.0,26.13693234910037,91.6546592813151,-0.40501918422091343,0.4379187345393812,1.0,1,+102029+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13648319145748],[91.65510843871478,26.13648319145748],[91.65510843871478,26.137381506741598],[91.65421012343066,26.137381506741598],[91.65421012343066,26.13648319145748]]]}"
+102029+29096,-0.06282000705661982,28.68664734261174,40.0,26.137830664507927,91.65465928142817,-0.29842628069831356,0.4832948172431725,1.0,1,+102029+29096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.137381506741598],[91.65510843871478,26.137381506741598],[91.65510843871478,26.13827982202572],[91.65421012343066,26.13827982202572],[91.65421012343066,26.137381506741598]]]}"
+102029+29097,-0.08544916439178607,29.488081137520975,40.0,26.13872898002842,91.65465928127021,-0.14562155121696854,0.5631692456432839,1.0,1,+102029+29097,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.13827982202572],[91.65510843871478,26.13827982202572],[91.65510843871478,26.139178137309838],[91.65421012343066,26.139178137309838],[91.65421012343066,26.13827982202572]]]}"
+102029+29098,-0.00594490611908633,29.01165280183106,10.0,26.13962729490218,91.65465928106687,-0.09794593926505796,0.4496343919641619,0.5698654849209773,1,+102029+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.139178137309838],[91.65510843871478,26.139178137309838],[91.65510843871478,26.140076452593956],[91.65421012343066,26.140076452593956],[91.65421012343066,26.139178137309838]]]}"
+102029+29099,-0.30506153783748996,27.719391243271687,10.0,26.140525610167334,91.65465928127013,-0.25686129086822107,0.6564466266426102,1.0,1,+102029+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.140076452593956],[91.65510843871478,26.140076452593956],[91.65510843871478,26.140974767878078],[91.65421012343066,26.140974767878078],[91.65421012343066,26.140076452593956]]]}"
+102029+29100,-0.442002505215732,26.77354073287013,10.0,26.14142392600319,91.65465928142821,-0.3241065814829932,0.7258268432778846,1.0,1,+102029+29100,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.140974767878078],[91.65510843871478,26.140974767878078],[91.65510843871478,26.141873083162196],[91.65421012343066,26.141873083162196],[91.65421012343066,26.140974767878078]]]}"
+102029+29101,-0.3630284866448275,26.808935419786586,10.0,26.14232224083232,91.65465928131526,-0.26682442718541843,0.649381016629584,0.989656177156177,1,+102029+29101,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65421012343066,26.141873083162196],[91.65510843871478,26.141873083162196],[91.65510843871478,26.142771398446317],[91.65421012343066,26.142771398446317],[91.65421012343066,26.141873083162196]]]}"
+102030+29087,-0.10427819161048528,28.018711861754593,40.0,26.12974582696147,91.65555759618381,-0.213865263160202,0.47704332459295623,1.0,1,+102030+29087,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.129296669184523],[91.6560067539989,26.129296669184523],[91.6560067539989,26.13019498446864],[91.65510843871478,26.13019498446864],[91.65510843871478,26.129296669184523]]]}"
+102030+29088,-0.20673747940551837,26.50523571041203,40.0,26.130644142019182,91.65555759610855,-0.30535074602581264,0.4713971730063777,0.9349386250441193,1,+102030+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13019498446864],[91.6560067539989,26.13019498446864],[91.6560067539989,26.131093299752763],[91.65510843871478,26.131093299752763],[91.65510843871478,26.13019498446864]]]}"
+102030+29089,0.015095478633612191,24.512075475083417,80.0,26.131542457507624,91.65555759598855,-0.4977694162549835,0.10719562672948858,0.0,1,+102030+29089,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.131093299752763],[91.6560067539989,26.131093299752763],[91.6560067539989,26.13199161503688],[91.65510843871478,26.13199161503688],[91.65510843871478,26.131093299752763]]]}"
+102030+29090,0.010422603185857754,24.59016171031776,80.0,26.132440772708406,91.65555759604906,-0.4996144617245426,0.11744609040826762,0.3734264088787796,1,+102030+29090,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13199161503688],[91.6560067539989,26.13199161503688],[91.6560067539989,26.132889930321],[91.65510843871478,26.132889930321],[91.65510843871478,26.13199161503688]]]}"
+102030+29091,-0.08305957742005352,27.064841606714403,40.0,26.133339088117463,91.6555575962905,-0.2981469428101028,0.38769112075679657,0.9816463390721205,1,+102030+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.132889930321],[91.6560067539989,26.132889930321],[91.6560067539989,26.13378824560512],[91.65510843871478,26.13378824560512],[91.65510843871478,26.132889930321]]]}"
+102030+29092,-0.07658104634605896,29.986900163883266,40.0,26.134237403327887,91.65555759626133,-0.1607171296171934,0.5899310580520064,1.0,1,+102030+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13378824560512],[91.6560067539989,26.13378824560512],[91.6560067539989,26.13468656088924],[91.65510843871478,26.13468656088924],[91.65510843871478,26.13378824560512]]]}"
+102030+29093,-0.09589721200285863,29.95720199563549,40.0,26.135135718657995,91.65555759596094,-0.1572207800953841,0.6071259259768224,1.0,1,+102030+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13468656088924],[91.6560067539989,26.13468656088924],[91.6560067539989,26.13558487617336],[91.65510843871478,26.13558487617336],[91.65510843871478,26.13468656088924]]]}"
+102030+29094,-0.15652574271690653,28.851931404368035,40.0,26.13603403419273,91.65555759606734,-0.22378837018762315,0.5888065573146235,1.0,1,+102030+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13558487617336],[91.6560067539989,26.13558487617336],[91.6560067539989,26.13648319145748],[91.65510843871478,26.13648319145748],[91.65510843871478,26.13558487617336]]]}"
+102030+29095,-0.14437740632009768,27.596844101983343,40.0,26.136932349079725,91.65555759612901,-0.41159402545830454,0.48700912789033646,1.0,1,+102030+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13648319145748],[91.6560067539989,26.13648319145748],[91.6560067539989,26.137381506741598],[91.65510843871478,26.137381506741598],[91.65510843871478,26.13648319145748]]]}"
+102030+29096,-0.15433229090857675,28.279910123268174,40.0,26.137830664451133,91.65555759591986,-0.2962817432453538,0.5457544425705891,1.0,1,+102030+29096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.137381506741598],[91.6560067539989,26.137381506741598],[91.6560067539989,26.13827982202572],[91.65510843871478,26.13827982202572],[91.65510843871478,26.137381506741598]]]}"
+102030+29097,0.030097862202667053,29.55561090137571,40.0,26.138728979934992,91.65555759589142,-0.149248112854352,0.4524457736098837,1.0,1,+102030+29097,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.13827982202572],[91.6560067539989,26.13827982202572],[91.6560067539989,26.139178137309838],[91.65510843871478,26.139178137309838],[91.65510843871478,26.13827982202572]]]}"
+102030+29098,-0.02516183459818043,29.223126988114586,10.0,26.139627294954476,91.65555759604372,-0.09508108001351344,0.4839566194635082,0.6650456880661988,1,+102030+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.139178137309838],[91.6560067539989,26.139178137309838],[91.6560067539989,26.140076452593956],[91.65510843871478,26.140076452593956],[91.65510843871478,26.139178137309838]]]}"
+102030+29099,-0.07201140646165417,28.507525312314957,10.0,26.140525610365355,91.65555759615106,-0.11704069220769653,0.47969178591272277,0.6850464724106827,1,+102030+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.140076452593956],[91.6560067539989,26.140076452593956],[91.6560067539989,26.140974767878078],[91.65510843871478,26.140974767878078],[91.65510843871478,26.140076452593956]]]}"
+102030+29100,-0.3033263340991918,27.239040685719285,10.0,26.14142392580083,91.65555759598759,-0.21667357264380058,0.6204006687934266,0.9895682183615044,1,+102030+29100,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.140974767878078],[91.6560067539989,26.140974767878078],[91.6560067539989,26.141873083162196],[91.65510843871478,26.141873083162196],[91.65510843871478,26.140974767878078]]]}"
+102030+29101,-0.31005049597354123,26.86831383547862,10.0,26.142322240957725,91.65555759600504,-0.2312119263037465,0.6006443413648709,0.9053688379936469,1,+102030+29101,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.141873083162196],[91.6560067539989,26.141873083162196],[91.6560067539989,26.142771398446317],[91.65510843871478,26.142771398446317],[91.65510843871478,26.141873083162196]]]}"
+102030+29102,-0.3804329739218563,26.8011020354682,10.0,26.143220555953864,91.65555759620324,-0.2804154061245329,0.6662259764552992,1.0,1,+102030+29102,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65510843871478,26.142771398446317],[91.6560067539989,26.142771398446317],[91.6560067539989,26.143669713730436],[91.65510843871478,26.143669713730436],[91.65510843871478,26.142771398446317]]]}"
+102031+29086,-0.12655026759900853,27.345909534026323,90.0,26.128847511884274,91.65645591166066,-0.31067951238114266,0.45125809145803175,1.0,1,+102031+29086,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.128398353900405],[91.65690506928303,26.128398353900405],[91.65690506928303,26.129296669184523],[91.6560067539989,26.129296669184523],[91.6560067539989,26.128398353900405]]]}"
+102031+29087,-0.005410043660667381,25.336331235920518,30.0,26.129745826970282,91.65645591175766,-0.5129190715775734,0.1865765605121329,0.9732930703164829,1,+102031+29087,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.129296669184523],[91.65690506928303,26.129296669184523],[91.65690506928303,26.13019498446864],[91.6560067539989,26.13019498446864],[91.6560067539989,26.129296669184523]]]}"
+102031+29088,-0.12258770214607219,24.817183695073247,30.0,26.130644141991855,91.65645591180994,-0.4953400028979068,0.26667225179416154,0.9487038707400289,1,+102031+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13019498446864],[91.65690506928303,26.13019498446864],[91.65690506928303,26.131093299752763],[91.6560067539989,26.131093299752763],[91.6560067539989,26.13019498446864]]]}"
+102031+29089,0.02859261960118373,24.594691560597845,80.0,26.131542457444162,91.6564559118173,-0.4937964059736073,0.0995996347272336,0.15753558963096595,1,+102031+29089,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.131093299752763],[91.65690506928303,26.131093299752763],[91.65690506928303,26.13199161503688],[91.6560067539989,26.13199161503688],[91.6560067539989,26.131093299752763]]]}"
+102031+29090,-0.1298252477165121,25.480837923179923,30.0,26.13244077279053,91.65645591177994,-0.47854373951002993,0.3213136708007925,0.8446605749245066,1,+102031+29090,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13199161503688],[91.65690506928303,26.13199161503688],[91.65690506928303,26.132889930321],[91.6560067539989,26.132889930321],[91.6560067539989,26.13199161503688]]]}"
+102031+29091,0.05515441801627569,26.275365491338924,30.0,26.13333908816378,91.65645591169785,-0.46802433739209676,0.19308597422221907,0.6608886623004824,1,+102031+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.132889930321],[91.65690506928303,26.132889930321],[91.65690506928303,26.13378824560512],[91.6560067539989,26.13378824560512],[91.6560067539989,26.132889930321]]]}"
+102031+29092,-0.06939964008839787,28.89444369056525,40.0,26.134237403155854,91.65645591157103,-0.21508315692188865,0.5047170465573444,1.0,1,+102031+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13378824560512],[91.65690506928303,26.13378824560512],[91.65690506928303,26.13468656088924],[91.6560067539989,26.13468656088924],[91.6560067539989,26.13378824560512]]]}"
+102031+29093,-0.08814861207903829,29.979737029152727,40.0,26.135135718813757,91.65645591185124,-0.1482896846674019,0.6009869713042331,1.0,1,+102031+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13468656088924],[91.65690506928303,26.13468656088924],[91.65690506928303,26.13558487617336],[91.6560067539989,26.13558487617336],[91.6560067539989,26.13468656088924]]]}"
+102031+29094,-0.0687155890742441,29.28526162802304,40.0,26.13603403431235,91.65645591208651,-0.24074285299531348,0.5319485625044608,1.0,1,+102031+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13558487617336],[91.65690506928303,26.13558487617336],[91.65690506928303,26.13648319145748],[91.6560067539989,26.13648319145748],[91.6560067539989,26.13558487617336]]]}"
+102031+29095,-0.08139196284213562,28.099620911163065,40.0,26.136932348981336,91.65645591205119,-0.3911461483900329,0.4599363136394974,1.0,1,+102031+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13648319145748],[91.65690506928303,26.13648319145748],[91.65690506928303,26.137381506741598],[91.6560067539989,26.137381506741598],[91.6560067539989,26.13648319145748]]]}"
+102031+29096,0.007711336910691091,28.607645121914253,40.0,26.13783066431645,91.65645591197115,-0.31872158691052094,0.40712045751175535,1.0,1,+102031+29096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.137381506741598],[91.65690506928303,26.137381506741598],[91.65690506928303,26.13827982202572],[91.6560067539989,26.13827982202572],[91.6560067539989,26.137381506741598]]]}"
+102031+29097,0.029869792781277122,29.360761375585795,40.0,26.13872897994604,91.65645591184618,-0.11093697350969568,0.4387560197605654,1.0,1,+102031+29097,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.13827982202572],[91.65690506928303,26.13827982202572],[91.65690506928303,26.139178137309838],[91.6560067539989,26.139178137309838],[91.6560067539989,26.13827982202572]]]}"
+102031+29098,-0.05743673236099759,29.012074353500026,50.0,26.139627295111428,91.65645591190236,-0.09499487195120289,0.5011563290395704,0.5731989489783913,1,+102031+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.139178137309838],[91.65690506928303,26.139178137309838],[91.65690506928303,26.140076452593956],[91.6560067539989,26.140076452593956],[91.6560067539989,26.139178137309838]]]}"
+102031+29099,-0.09175212200981009,28.052367631861944,10.0,26.14052561030414,91.65645591191382,-0.08996535847791245,0.4669212385713775,0.7132436566139849,1,+102031+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.140076452593956],[91.65690506928303,26.140076452593956],[91.65690506928303,26.140974767878078],[91.6560067539989,26.140974767878078],[91.6560067539989,26.140076452593956]]]}"
+102031+29100,-0.1922730180365049,27.66679459645399,10.0,26.141423925703485,91.65645591188054,-0.139199795597613,0.5399012034975041,0.9979607043413465,1,+102031+29100,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.140974767878078],[91.65690506928303,26.140974767878078],[91.65690506928303,26.141873083162196],[91.6560067539989,26.141873083162196],[91.6560067539989,26.140974767878078]]]}"
+102031+29101,-0.28664335454055295,27.45139032213044,10.0,26.14232224100612,91.65645591180234,-0.2399024083720455,0.6188855204070132,0.904976665751598,1,+102031+29101,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.141873083162196],[91.65690506928303,26.141873083162196],[91.65690506928303,26.142771398446317],[91.6560067539989,26.142771398446317],[91.6560067539989,26.141873083162196]]]}"
+102031+29102,-0.2996041698652834,27.42656904785566,10.0,26.143220556148,91.65645591190508,-0.23789907539691107,0.6300733875692591,0.8786226910859251,1,+102031+29102,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.142771398446317],[91.65690506928303,26.142771398446317],[91.65690506928303,26.143669713730436],[91.6560067539989,26.143669713730436],[91.6560067539989,26.142771398446317]]]}"
+102031+29103,-0.4139010683732541,26.917177999592077,10.0,26.14411887168264,91.65645591196332,-0.3021302175036235,0.7079852112012596,1.0,1,+102031+29103,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.143669713730436],[91.65690506928303,26.143669713730436],[91.65690506928303,26.144568029014554],[91.6560067539989,26.144568029014554],[91.6560067539989,26.143669713730436]]]}"
+102031+29104,-0.4224882211283042,26.266424483616607,10.0,26.14501718666759,91.65645591197683,-0.2592213995754969,0.6700899699580617,1.0,1,+102031+29104,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.6560067539989,26.144568029014554],[91.65690506928303,26.144568029014554],[91.65690506928303,26.145466344298676],[91.6560067539989,26.145466344298676],[91.6560067539989,26.144568029014554]]]}"
+102032+29085,-0.16847195839872434,28.373335636690477,40.0,26.127949196243346,91.65735422679325,-0.12865551741492906,0.5665673610194729,1.0,1,+102032+29085,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.127500038616283],[91.65780338456715,26.127500038616283],[91.65780338456715,26.128398353900405],[91.65690506928303,26.128398353900405],[91.65690506928303,26.127500038616283]]]}"
+102032+29086,-0.23504124282482228,26.72016658718277,30.0,26.1288475118497,91.6573542268362,-0.34650351750568004,0.5150531419093057,0.9812149496058667,1,+102032+29086,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.128398353900405],[91.65780338456715,26.128398353900405],[91.65780338456715,26.129296669184523],[91.65690506928303,26.129296669184523],[91.65690506928303,26.128398353900405]]]}"
+102032+29087,-0.049002757329279674,24.32763414415156,30.0,26.1297458270818,91.65735422683466,-0.5153721238332019,0.158119481911534,0.9720773363661321,1,+102032+29087,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.129296669184523],[91.65780338456715,26.129296669184523],[91.65780338456715,26.13019498446864],[91.65690506928303,26.13019498446864],[91.65690506928303,26.129296669184523]]]}"
+102032+29088,-0.061221791999562854,24.512919709465795,30.0,26.130644141885202,91.65735422678841,-0.5317959972007751,0.18357319981854822,0.8667006549276443,1,+102032+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13019498446864],[91.65780338456715,26.13019498446864],[91.65780338456715,26.131093299752763],[91.65690506928303,26.131093299752763],[91.65690506928303,26.13019498446864]]]}"
+102032+29089,-0.10188366903117686,26.359540071305307,30.0,26.131542457483597,91.65735422669768,-0.3322377816473736,0.35613653126727,0.8784658221891055,1,+102032+29089,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.131093299752763],[91.65780338456715,26.131093299752763],[91.65780338456715,26.13199161503688],[91.65690506928303,26.13199161503688],[91.65690506928303,26.131093299752763]]]}"
+102032+29090,-0.08030197052443078,28.545675499581026,40.0,26.132440772794176,91.65735422678848,-0.2117865412603369,0.49070736335164694,1.0,1,+102032+29090,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13199161503688],[91.65780338456715,26.13199161503688],[91.65780338456715,26.132889930321],[91.65690506928303,26.132889930321],[91.65690506928303,26.13199161503688]]]}"
+102032+29091,-0.005152758156673478,28.970042255041914,40.0,26.133339088131137,91.65735422683461,-0.19192437251478123,0.445870062088239,1.0,1,+102032+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.132889930321],[91.65780338456715,26.132889930321],[91.65780338456715,26.13378824560512],[91.65690506928303,26.13378824560512],[91.65690506928303,26.132889930321]]]}"
+102032+29092,0.10453961766837969,27.58050068691808,90.0,26.134237403087425,91.657354226836,-0.39386201513362307,0.23692471711148302,1.0,1,+102032+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13378824560512],[91.65780338456715,26.13378824560512],[91.65780338456715,26.13468656088924],[91.65690506928303,26.13468656088924],[91.65690506928303,26.13378824560512]]]}"
+102032+29093,0.057063074985697355,28.152214733969984,40.0,26.135135718891412,91.65735422656725,-0.3513894978541291,0.3252379774407301,1.0,1,+102032+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13468656088924],[91.65780338456715,26.13468656088924],[91.65780338456715,26.13558487617336],[91.65690506928303,26.13558487617336],[91.65690506928303,26.13468656088924]]]}"
+102032+29094,0.06466877919543415,27.875310956588706,40.0,26.13603403435388,91.65735422647987,-0.4006791298173691,0.29785343198947345,1.0,1,+102032+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13558487617336],[91.65780338456715,26.13558487617336],[91.65780338456715,26.13648319145748],[91.65690506928303,26.13648319145748],[91.65690506928303,26.13558487617336]]]}"
+102032+29095,-0.05800769491493272,29.454571433382913,40.0,26.136932348986758,91.65735422657342,-0.1436304868353695,0.5333342258708544,1.0,1,+102032+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.65690506928303,26.13648319145748],[91.65780338456715,26.13648319145748],[91.65780338456715,26.137381506741598],[91.65690506928303,26.137381506741598],[91.65690506928303,26.13648319145748]]]}"
