system:index,Heat_Risk,LST,NDVI,count,grid_id,.geo
+102055+29098,0.24329955100927386,28.0535643300761,0.13195504399616187,1,+102055+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.139178137309838],[91.67846463610189,26.139178137309838],[91.67846463610189,26.140076452593956],[91.67756632081777,26.140076452593956],[91.67756632081777,26.139178137309838]]]}"
+102055+29099,0.30333595610098524,28.69205162417365,0.11752487419713256,1,+102055+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.140076452593956],[91.67846463610189,26.140076452593956],[91.67846463610189,26.140974767878078],[91.67756632081777,26.140974767878078],[91.67756632081777,26.140076452593956]]]}"
+102055+29100,0.3088479264312758,28.655714305554405,0.10941738110832493,1,+102055+29100,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.140974767878078],[91.67846463610189,26.140974767878078],[91.67846463610189,26.141873083162196],[91.67756632081777,26.141873083162196],[91.67756632081777,26.140974767878078]]]}"
+102055+29101,0.25493533026333876,28.51361619953263,0.1531801125604201,1,+102055+29101,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.141873083162196],[91.67846463610189,26.141873083162196],[91.67846463610189,26.142771398446317],[91.67756632081777,26.142771398446317],[91.67756632081777,26.141873083162196]]]}"
+102055+29102,0.2724239610421928,28.253382484497923,0.11710335927908748,1,+102055+29102,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.142771398446317],[91.67846463610189,26.142771398446317],[91.67846463610189,26.143669713730436],[91.67756632081777,26.143669713730436],[91.67756632081777,26.142771398446317]]]}"
+102055+29103,0.2644469485401951,28.228148963765708,0.12327797744306931,1,+102055+29103,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.143669713730436],[91.67846463610189,26.143669713730436],[91.67846463610189,26.144568029014554],[91.67756632081777,26.144568029014554],[91.67756632081777,26.143669713730436]]]}"
+102055+29104,0.24586514489372713,28.400396763858716,0.15416319538189482,1,+102055+29104,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.144568029014554],[91.67846463610189,26.144568029014554],[91.67846463610189,26.145466344298676],[91.67756632081777,26.145466344298676],[91.67756632081777,26.144568029014554]]]}"
+102055+29105,0.33662616452495564,28.91013810424688,0.09981227149267856,1,+102055+29105,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.145466344298676],[91.67846463610189,26.145466344298676],[91.67846463610189,26.146364659582794],[91.67756632081777,26.146364659582794],[91.67756632081777,26.145466344298676]]]}"
+102055+29106,0.3654508207773959,29.31983690251048,0.10025181511620969,1,+102055+29106,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.146364659582794],[91.67846463610189,26.146364659582794],[91.67846463610189,26.147262974866912],[91.67756632081777,26.147262974866912],[91.67756632081777,26.146364659582794]]]}"
+102055+29107,0.36932976436024495,29.292966865576112,0.09445358318090531,1,+102055+29107,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.147262974866912],[91.67846463610189,26.147262974866912],[91.67846463610189,26.148161290151034],[91.67756632081777,26.148161290151034],[91.67756632081777,26.147262974866912]]]}"
+102055+29108,0.3961094478741294,29.506565909351472,0.08293097422240425,1,+102055+29108,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.148161290151034],[91.67846463610189,26.148161290151034],[91.67846463610189,26.149059605435152],[91.67756632081777,26.149059605435152],[91.67756632081777,26.148161290151034]]]}"
+102055+29109,0.34777018445728763,29.00789728993724,0.09565105053823021,1,+102055+29109,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.149059605435152],[91.67846463610189,26.149059605435152],[91.67846463610189,26.14995792071927],[91.67756632081777,26.14995792071927],[91.67756632081777,26.149059605435152]]]}"
+102055+29110,0.3477408982550726,29.15719778600001,0.10634465788778501,1,+102055+29110,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.14995792071927],[91.67846463610189,26.14995792071927],[91.67846463610189,26.150856236003392],[91.67756632081777,26.150856236003392],[91.67756632081777,26.14995792071927]]]}"
+102055+29111,0.3154819977868484,28.763647106213412,0.11049279551410944,1,+102055+29111,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.150856236003392],[91.67846463610189,26.150856236003392],[91.67846463610189,26.15175455128751],[91.67756632081777,26.15175455128751],[91.67756632081777,26.150856236003392]]]}"
+102055+29112,0.3077401936025291,28.522272087500028,0.1009935269331867,1,+102055+29112,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.15175455128751],[91.67846463610189,26.15175455128751],[91.67846463610189,26.152652866571632],[91.67756632081777,26.152652866571632],[91.67756632081777,26.15175455128751]]]}"
+102055+29113,0.2559012813939349,28.310154843793498,0.13768120744845763,1,+102055+29113,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.152652866571632],[91.67846463610189,26.152652866571632],[91.67846463610189,26.15355118185575],[91.67756632081777,26.15355118185575],[91.67756632081777,26.152652866571632]]]}"
+102055+29114,0.2380258362918556,28.269919003504203,0.15268266395844476,1,+102055+29114,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.15355118185575],[91.67846463610189,26.15355118185575],[91.67846463610189,26.15444949713987],[91.67756632081777,26.15444949713987],[91.67756632081777,26.15355118185575]]]}"
+102055+29115,0.24937421045446884,28.27147010288704,0.14144508260889138,1,+102055+29115,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.15444949713987],[91.67846463610189,26.15444949713987],[91.67846463610189,26.15534781242399],[91.67756632081777,26.15534781242399],[91.67756632081777,26.15444949713987]]]}"
+102055+29116,0.2756486554474565,28.640823510532638,0.14155302387630267,1,+102055+29116,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.15534781242399],[91.67846463610189,26.15534781242399],[91.67846463610189,26.15624612770811],[91.67756632081777,26.15624612770811],[91.67756632081777,26.15534781242399]]]}"
+102055+29117,0.38816251739956936,29.783779487489557,0.11067887456397008,1,+102055+29117,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.15624612770811],[91.67846463610189,26.15624612770811],[91.67846463610189,26.157144442992227],[91.67756632081777,26.157144442992227],[91.67756632081777,26.15624612770811]]]}"
+102055+29118,0.4387052704780828,29.96165477376571,0.07284149907661129,1,+102055+29118,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.157144442992227],[91.67846463610189,26.157144442992227],[91.67846463610189,26.15804275827635],[91.67756632081777,26.15804275827635],[91.67756632081777,26.157144442992227]]]}"
+102055+29119,0.35576347535738234,29.065234471804366,0.09175327262864393,1,+102055+29119,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.15804275827635],[91.67846463610189,26.15804275827635],[91.67846463610189,26.158941073560467],[91.67756632081777,26.158941073560467],[91.67756632081777,26.15804275827635]]]}"
+102055+29120,0.30509337834321165,28.583859611746878,0.10803945106727939,1,+102055+29120,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.158941073560467],[91.67846463610189,26.158941073560467],[91.67846463610189,26.15983938884459],[91.67756632081777,26.15983938884459],[91.67756632081777,26.158941073560467]]]}"
+102055+29121,0.3336540237811247,28.61460212740588,0.08167469960500967,1,+102055+29121,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.15983938884459],[91.67846463610189,26.15983938884459],[91.67846463610189,26.160737704128707],[91.67756632081777,26.160737704128707],[91.67756632081777,26.15983938884459]]]}"
+102055+29122,0.28406924854478366,28.214809423576106,0.1027028531392239,1,+102055+29122,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.160737704128707],[91.67846463610189,26.160737704128707],[91.67846463610189,26.161636019412825],[91.67756632081777,26.161636019412825],[91.67756632081777,26.160737704128707]]]}"
+102055+29123,0.2790568169578541,28.018322698692476,0.09368051866303717,1,+102055+29123,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.161636019412825],[91.67846463610189,26.161636019412825],[91.67846463610189,26.162534334696947],[91.67756632081777,26.162534334696947],[91.67756632081777,26.161636019412825]]]}"
+102055+29124,0.3005870127994133,28.441896179257338,0.10240557143325366,1,+102055+29124,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.162534334696947],[91.67846463610189,26.162534334696947],[91.67846463610189,26.163432649981065],[91.67756632081777,26.163432649981065],[91.67756632081777,26.162534334696947]]]}"
+102055+29125,0.31181849110283166,28.82889448817394,0.11881682948102103,1,+102055+29125,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.163432649981065],[91.67846463610189,26.163432649981065],[91.67846463610189,26.164330965265183],[91.67756632081777,26.164330965265183],[91.67756632081777,26.163432649981065]]]}"
+102055+29126,0.23244206108087134,28.708964149215486,0.18962680672023424,1,+102055+29126,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.164330965265183],[91.67846463610189,26.164330965265183],[91.67846463610189,26.165229280549305],[91.67756632081777,26.165229280549305],[91.67756632081777,26.164330965265183]]]}"
+102055+29127,0.29723174213202175,29.09973512542889,0.15274933825575615,1,+102055+29127,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.165229280549305],[91.67846463610189,26.165229280549305],[91.67846463610189,26.166127595833423],[91.67756632081777,26.166127595833423],[91.67756632081777,26.165229280549305]]]}"
+102055+29128,0.2573840405273966,28.87643778411959,0.17664722976685926,1,+102055+29128,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.166127595833423],[91.67846463610189,26.166127595833423],[91.67846463610189,26.16702591111754],[91.67756632081777,26.16702591111754],[91.67756632081777,26.166127595833423]]]}"
+102055+29129,0.22852251718726857,28.8217421243201,0.20160192026416696,1,+102055+29129,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.16702591111754],[91.67846463610189,26.16702591111754],[91.67846463610189,26.167924226401663],[91.67756632081777,26.167924226401663],[91.67756632081777,26.16702591111754]]]}"
+102055+29130,0.16802814455725062,28.02536193688287,0.20521199379152558,1,+102055+29130,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.167924226401663],[91.67846463610189,26.167924226401663],[91.67846463610189,26.16882254168578],[91.67756632081777,26.16882254168578],[91.67756632081777,26.167924226401663]]]}"
+102055+29131,0.13453939083731925,27.293308754750036,0.18641123450196853,1,+102055+29131,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.16882254168578],[91.67846463610189,26.16882254168578],[91.67846463610189,26.169720856969903],[91.67756632081777,26.169720856969903],[91.67756632081777,26.16882254168578]]]}"
+102055+29132,0.18829481230195894,27.648598526244783,0.15803365385838283,1,+102055+29132,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.169720856969903],[91.67846463610189,26.169720856969903],[91.67846463610189,26.17061917225402],[91.67756632081777,26.17061917225402],[91.67756632081777,26.169720856969903]]]}"
+102055+29133,0.18104557829202364,26.525610319623443,0.08506944453822207,1,+102055+29133,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67756632081777,26.17061917225402],[91.67846463610189,26.17061917225402],[91.67846463610189,26.17151748753814],[91.67756632081777,26.17151748753814],[91.67756632081777,26.17061917225402]]]}"
+102056+29071,0.3463009914653701,29.4473223904197,0.1285077507074658,1,+102056+29071,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67846463610189,26.11492362463861],[91.67936295138601,26.11492362463861],[91.67936295138601,26.11582193992273],[91.67846463610189,26.11582193992273],[91.67846463610189,26.11492362463861]]]}"
+102056+29072,0.4008629016416727,29.900466324619426,0.10631326440257195,1,+102056+29072,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67846463610189,26.11582193992273],[91.67936295138601,26.11582193992273],[91.67936295138601,26.11672025520685],[91.67846463610189,26.11672025520685],[91.67846463610189,26.11582193992273]]]}"
+102056+29073,0.35090920800700054,29.74805891327866,0.14538071437004657,1,+102056+29073,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67846463610189,26.11672025520685],[91.67936295138601,26.11672025520685],[91.67936295138601,26.11761857049097],[91.67846463610189,26.11761857049097],[91.67846463610189,26.11672025520685]]]}"
+102056+29074,0.1926778482620266,28.785746837846297,0.23487549729842247,1,+102056+29074,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67846463610189,26.11761857049097],[91.67936295138601,26.11761857049097],[91.67936295138601,26.11851688577509],[91.67846463610189,26.11851688577509],[91.67846463610189,26.11761857049097]]]}"
+102056+29075,0.08149641122631292,27.94493879277585,0.2859992168291047,1,+102056+29075,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67846463610189,26.11851688577509],[91.67936295138601,26.11851688577509],[91.67936295138601,26.11941520105921],[91.67846463610189,26.11941520105921],[91.67846463610189,26.11851688577509]]]}"
+102056+29076,0.11568860127223801,27.908584140108267,0.24921026587835274,1,+102056+29076,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67846463610189,26.11941520105921],[91.67936295138601,26.11941520105921],[91.67936295138601,26.120313516343327],[91.67846463610189,26.120313516343327],[91.67846463610189,26.11941520105921]]]}"
+102056+29077,0.23017687049374538,28.33744649786441,0.16535502221085496,1,+102056+29077,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67846463610189,26.120313516343327],[91.67936295138601,26.120313516343327],[91.67936295138601,26.12121183162745],[91.67846463610189,26.12121183162745],[91.67846463610189,26.120313516343327]]]}"
+102056+29078,0.2967160718506047,28.874063203212312,0.13714558552170314,1,+102056+29078,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67846463610189,26.12121183162745],[91.67936295138601,26.12121183162745],[91.67936295138601,26.122110146911567],[91.67846463610189,26.122110146911567],[91.67846463610189,26.12121183162745]]]}"
+102056+29079,0.2198724939352405,28.70638748221021,0.20201232622263174,1,+102056+29079,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67846463610189,26.122110146911567],[91.67936295138601,26.122110146911567],[91.67936295138601,26.123008462195685],[91.67846463610189,26.123008462195685],[91.67846463610189,26.122110146911567]]]}"
+102056+29080,0.288471939490677,28.78681016676579,0.13915735813545108,1,+102056+29080,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.67846463610189,26.123008462195685],[91.67936295138601,26.123008462195685],[91.67936295138601,26.123906777479807],[91.67846463610189,26.123906777479807],[91.67846463610189,26.123008462195685]]]}"
